wgt	ira	a401	hval	hmort	hequity	nifa	net_nifa	tfa	net_tfa	tfa_he	tw	age	inc	fsize	educ	db	marr	male	twoearn	dum91	e401	i1	i2	i3	i4	i5	i6	i7	p401	pira	hown	a1	a2	a3	a4	a5	nohs	hs	smcol	col	a	icat	ecat	f1	f2	f3	f4	f5	f6	f	zhat	wntfa1	wntfa2	wntfa3	wntfa4	wntfa5	wntfa6	wntfa7	wnet_nifa1	wnet_nifa2	wnet_nifa3	wnet_nifa4	wnet_nifa5	wnet_nifa6	wnet_nifa7	wtw1	wtw2	wtw3	wtw4	wtw5	wtw6	wtw7	net_n401	wnet_n4014
5857.255	0	0	0	0	0	670	-348	670	-348	-348	402	32	15195	1	14	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	3	1	0	0	0	0	0	1	.4215196	.2280529	.2253185	.2248476	.2320274	.2296127	.2276591	.2316068	.2283333	.2271764	.2267226	.2320014	.2323419	.2331391	.2342075	.2282725	.2220976	.226101	.2233573	.2231339	.2261769	.2187432	-348	.2320259
5416.086	6000	0	65000	30000	35000	5500	-1400	11500	4600	39600	39600	34	31839	2	18	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	2	4	4	0	1	0	0	0	0	2	.3524857	.1216372	.1219329	.1207737	.1223523	.1227147	.1229606	.1113005	.1155764	.1159359	.1169982	.1179855	.1169422	.1161073	.117949	.1285507	.1252611	.1265961	.1338119	.1362452	.1373224	.1395379	4600	.123283
1761.434	14000	0	0	0	0	199	-5801	14199	8199	8199	8199	44	10173	1	18	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	2	4	1	0	0	0	0	0	1	.105793	.0226359	.0247798	.024656	.0162054	.0151796	.0128761	.0126094	.0226835	.022851	.0224867	.0355991	.0345377	.0314792	.0313702	.0209088	.0214099	.0212491	.0217042	.0220051	.018304	.0179874	8199	.0162226
4271.91	0	0	210000	150000	60000	7150	4650	7150	4650	64650	88650	33	48300	4	14	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	5	3	0	0	0	1	0	0	4	.4407951	.1976459	.2012122	.2012925	.200627	.2004257	.1988192	.1784084	.1974965	.1993638	.1995738	.1978276	.1974993	.1820983	.1805404	.1985371	.2009023	.1875162	.1873482	.1829078	.1426024	.1438333	4650	.200573
5915.036	0	0	80000	43000	37000	600	400	600	400	37400	42453	32	22149	1	13	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	3	3	1	0	0	0	0	0	1	.491887	.3360703	.3331981	.3332559	.3393774	.3327173	.331604	.3389002	.3383844	.3374376	.3382988	.3513766	.3483383	.3349687	.3354144	.3331025	.335072	.3327198	.3330119	.3188634	.3161122	.330808	400	.3414657
2286.47	0	0	97000	7000	90000	80	-210	80	-210	89790	90290	62	9213	1	7	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	5	1	1	1	0	0	0	0	0	1	.036628	.008584	.0070979	.0066145	.0055101	.0055168	.0055174	.005533	.0082386	.0076572	.0072979	.0063499	.0063745	.0063519	.0063715	.004578	2.88e-07	6.08e-22	0	0	0	0	-210	.0055004
3940.137	0	0	95000	0	95000	1180	1180	1180	1180	96180	96180	51	26262	4	12	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	3	2	0	0	0	1	0	0	4	.273178	.1181287	.1179882	.1180869	.1182186	.1163775	.1158447	.1152102	.1173334	.1173023	.1172486	.1173357	.1172371	.1174313	.1183279	.0845288	.082032	.079663	.0779282	.0708067	.0724025	.0788406	1180	.1181141
2377.435	0	0	0	0	0	0	-2600	0	-2600	-2600	1343	39	7560	2	16	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	4	0	1	0	0	0	0	2	.0278493	.005049	.0017776	.0018778	.0051899	.0052098	.0052109	.00535	.004873	.0020407	.0022604	.0043669	.004095	.0043451	.0040798	.0048852	.0043935	.0041458	.0048016	.0048592	.0045694	.0050225	-2600	.0051772
2874.486	0	0	0	0	0	300	300	300	300	300	300	62	9846	7	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	1	1	0	0	0	0	0	1	6	.0278493	.0056099	.0057033	.0053931	.0027782	.0028357	.0028405	.002871	.0056659	.0063536	.0061434	.0046406	.0047209	.0046471	.0047115	.0049403	.003722	.0037308	.0040311	.0040645	.0038876	.0041637	300	.0027689
7388.952	0	0	0	0	0	0	0	0	0	0	0	27	10008	1	12	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	2	1	0	0	0	0	0	1	.1152104	.038783	.0389435	.0388961	.0378809	.0377512	.0367538	.0365676	.0387499	.0390243	.0390019	.0367835	.0370889	.0377231	.0375694	.0382955	.0373943	.0374459	.0373836	.0369551	.039862	.0400133	0	.0378744
4562.465	0	0	0	0	0	624	-576	624	-576	-576	519	50	30498	1	13	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	4	3	1	0	0	0	0	0	1	.3086649	.1295934	.1296165	.1292139	.1294876	.1295318	.1294511	.1239083	.1301807	.1302445	.130202	.1304592	.1309446	.1307483	.1304496	.131015	.1238019	.1229424	.1196425	.1172802	.1166876	.1154685	-576	.1297
2332.445	0	0	40000	23000	17000	1800	1800	1800	1800	18800	18800	52	27939	7	7	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	4	3	1	0	0	0	0	0	1	6	.491887	.335262	.336523	.336944	.3450069	.3410133	.3300587	.3402112	.3361564	.3391308	.3409448	.3538172	.3595599	.3418286	.3417403	.3242525	.3212652	.3218343	.3219189	.30806	.3197626	.3114281	1800	.3471591
4003.275	0	0	0	0	0	50	50	50	50	50	-650	28	10200	1	12	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	2	1	0	0	0	0	0	1	.1152104	.0387947	.038971	.0389255	.0377799	.0376329	.0365839	.0363913	.0387589	.0390501	.0390312	.0366071	.0369164	.0375766	.0374365	.038202	.0371033	.037181	.0369865	.0364335	.0403287	.040543	50	.0377736
3529.421	0	0	54000	20500	33500	0	-500	0	-500	33000	39003	55	14352	2	10	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	5	2	1	0	1	0	0	0	0	2	.143074	.0425058	.0423877	.042143	.0417611	.0416385	.0405317	.0403374	.0426465	.0431178	.0429301	.0399383	.0402771	.0409929	.0406518	.0423895	.0450943	.044591	.0454803	.0494028	.040934	.0419037	-500	.0417429
3781.405	0	0	100000	22500	77500	1000	-4400	1000	-4400	73100	77300	46	25200	2	17	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	4	3	4	0	1	0	0	0	0	2	.2694195	.0938084	.0934546	.093329	.0932364	.1001718	.1003529	.0976034	.0952321	.0951754	.0952346	.0952026	.1048799	.1049531	.0959021	.0696369	.0676602	.0657167	.0643552	.0628336	.0643398	.0552509	-4400	.0932235
3707.099	0	0	120000	50000	70000	2150	2150	2150	2150	72150	72150	46	77235	5	12	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	4	7	2	0	0	0	0	1	0	5	.6849159	.3605824	.3643011	.3587655	.3635599	.3812781	.3661546	.446437	.3627885	.3654552	.3584321	.3483832	.387765	.3844949	.4434835	.3390675	.3592341	.3810003	.395716	.4668499	.4336427	.4276112	2150	.3647726
3849.875	0	0	0	0	0	49	-1951	49	-1951	-1951	-1951	31	24012	2	13	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	3	3	0	1	0	0	0	0	2	.2092901	.0964636	.0964046	.0964215	.0964575	.098267	.0982279	.0966027	.0966965	.0966782	.0966667	.0966969	.0998781	.0999685	.0949833	.0979337	.0981652	.0984791	.098681	.0968302	.0968368	.0963755	-1951	.0964127
2305.317	0	0	0	0	0	0	-600	0	-600	-600	-275	37	13380	3	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	0	1	0	0	0	3	.1152104	.0386432	.0386122	.0385435	.0391049	.0391918	.0388757	.0387796	.0386423	.0387115	.0386487	.0389532	.0391932	.039474	.0391744	.0382559	.0372711	.0373337	.037216	.0367345	.0400616	.0402394	-600	.0390959
4332.9	0	0	0	0	0	1500	1200	1500	1200	1200	1300	29	20568	1	18	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	4	1	0	0	0	0	0	1	.2060434	.0682474	.0682863	.0683525	.0684204	.0670003	.0667663	.0659995	.0684034	.0684	.0683687	.0684097	.0680775	.0682197	.0686766	.0700843	.0702681	.0705328	.0706387	.0703497	.0702176	.0721355	1200	.0684364
4207.704	0	0	30000	21900	8100	0	-500	0	-500	7600	7600	44	18900	4	12	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	1	0	0	4	.3623197	.1443411	.1478236	.1460951	.16385	.1651965	.1635382	.1674984	.1447086	.1487446	.1475789	.1633424	.1716976	.1723698	.1727936	.1499551	.1179446	.1232521	.1273469	.1292098	.1484291	.1381738	-500	.1639331
3796.366	0	0	50000	41200	8800	100	100	100	100	8900	23900	36	34386	4	12	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	4	2	0	0	0	1	0	0	4	.3719455	.1603161	.1603243	.159144	.1597545	.1596431	.1593618	.1529134	.1594537	.1594866	.1583515	.1587172	.1587239	.15832	.1587047	.1693337	.1621391	.1628828	.1698856	.1569412	.1570987	.1577478	100	.1601637
5283.143	0	0	77000	59000	18000	1435	-665	1435	-665	17335	18535	33	58878	6	12	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	6	2	0	0	0	0	1	0	5	.6688337	.3670157	.3786433	.3777164	.3470194	.3484146	.3296	.3290049	.3668722	.3797396	.3800016	.3498294	.3509109	.3413308	.3429107	.3644567	.3682581	.3553948	.3578727	.3480845	.341426	.3209512	-665	.3480164
3042.527	0	0	0	0	0	56	-1214	56	-1214	-1214	-1214	33	9090	4	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	4	.0486785	.0143365	.0118252	.0120945	.0341534	.0333399	.0332726	.0326441	.0142561	.0112529	.0114925	.0168477	.0163442	.0168063	.0164039	.015778	.0119501	.0133215	.0133286	.0132108	.0136911	.0128739	-1214	.0341226
3636.435	0	0	0	0	0	50	-350	50	-350	-350	-350	29	10800	3	11	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	3	.1152104	.0387014	.0387504	.0386904	.0385923	.0385872	.0379729	.0378365	.0386871	.0388424	.0387963	.0380379	.0383094	.0387465	.0385035	.0382451	.0372375	.0373032	.0371702	.0366743	.0401155	.0403006	-350	.0385843
2711.934	0	0	0	0	0	0	0	0	0	0	0	53	12744	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	2	1	1	0	0	0	0	0	1	.1152104	.038783	.0389435	.0388961	.0378809	.0377512	.0367538	.0365676	.0387499	.0390243	.0390019	.0367835	.0370889	.0377231	.0375694	.0382955	.0373943	.0374459	.0373836	.0369551	.039862	.0400133	0	.0378744
3963.535	40000	0	300000	100000	200000	11500	11250	51500	51250	251250	251250	40	120750	5	18	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	3	7	4	0	0	0	0	1	0	5	.7316045	.2750317	.2683911	.2968185	.2893254	.2066064	.2269721	.3107257	.2892976	.2936357	.3293398	.3205065	.3551465	.3564422	.2479686	.2709075	.2416399	.2576913	.242912	.1627288	.1685158	.1747124	51250	.2878392
4231.776	19500	0	75000	30000	45000	22300	22300	41800	41800	86800	86800	54	20019	3	13	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	4	3	3	0	0	1	0	0	0	3	.2696004	.0628	.0637892	.0640522	.0641371	.0516608	.054379	.046886	.0661961	.0662762	.0661374	.0662375	.0407891	.0400436	.0439432	.0763072	.0745594	.0726272	.0716129	.0683502	.069726	.0668378	41800	.0640686
4496.294	8000	0	186000	132800	53200	1500	500	9500	8500	61700	61700	32	38490	4	13	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	2	4	3	0	0	0	1	0	0	4	.3524857	.1191122	.1192533	.1170818	.1181548	.1190579	.1199722	.1087138	.1146315	.1149045	.1151231	.1160031	.116109	.1156309	.1159697	.1213647	.1319268	.1337634	.1382222	.1605973	.1615922	.1630471	8500	.1193026
4085.274	0	0	95000	0	95000	3200	2950	3200	2950	97950	99150	41	44790	2	12	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	5	2	0	1	0	0	0	0	2	.4407951	.1982969	.2001958	.2002785	.2000735	.1999342	.1986491	.1809953	.1983184	.2000075	.2002388	.2005156	.2002356	.1845476	.1835094	.1989567	.2019664	.1874014	.1862415	.1811414	.1392417	.1401826	2950	.2003625
3886.518	0	0	0	0	0	0	0	0	0	0	0	55	7872	2	11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	1	1	0	1	0	0	0	0	2	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0049562	.003543	.0036207	.0037994	.0038236	.0036908	.0038975	0	.0037638
4924.989	0	0	0	0	0	0	0	0	0	0	0	33	13560	2	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	2	0	1	0	0	0	0	2	.1152104	.038783	.0389435	.0388961	.0378809	.0377512	.0367538	.0365676	.0387499	.0390243	.0390019	.0367835	.0370889	.0377231	.0375694	.0382955	.0373943	.0374459	.0373836	.0369551	.039862	.0400133	0	.0378744
4288.167	0	0	78000	65000	13000	4010	1910	4010	1910	14910	15510	30	60378	2	14	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	6	3	0	1	0	0	0	0	2	.5405443	.2607505	.2605647	.2651614	.264617	.2641215	.2636198	.2497198	.2594253	.2592215	.2631854	.2627776	.2619705	.2612004	.2470054	.2626251	.2580405	.2576037	.2644022	.262177	.2653499	.2654909	1910	.264506
3080.381	0	0	0	0	0	0	0	0	0	0	0	30	19440	3	14	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	3	0	0	1	0	0	0	3	.4215196	.2274023	.2267048	.2259088	.2319851	.2315901	.2298271	.2334184	.2275003	.2284283	.2278336	.2311906	.233622	.2342202	.2348913	.2283981	.2210862	.2261411	.2224954	.2220232	.2226326	.215777	0	.23204
3446.309	0	0	0	0	0	0	-600	0	-600	-600	5453	47	7419	1	6	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	1	1	0	0	0	0	0	1	.0278493	.0054302	.0041229	.0039599	.0061185	.0060512	.0060457	.0059554	.0054084	.0046384	.0045909	.0048688	.0048124	.0048642	.0048156	.0046737	.0078104	.0063612	.0067789	.0067832	.0067941	.0067707	-600	.0060964
1979.202	2800	0	0	0	0	3500	3400	6300	6200	6200	9225	26	8070	2	15	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	3	0	1	0	0	0	0	2	.1173758	.0142232	.0255763	.0250053	.0000901	.0000892	.000089	.0001386	.0164543	.0253876	.024885	.0189961	.0202635	.0190925	.0204323	.0225843	.0407089	.0364719	.0419579	.0414066	.044046	.039649	6200	.0000904
5559.325	0	0	0	0	0	1100	300	1100	300	300	10300	30	38130	4	14	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	4	3	0	0	0	1	0	0	4	.2951996	.1507825	.1507046	.1494304	.1498076	.150074	.1502333	.1427124	.1510382	.1509561	.1495892	.1498031	.1511245	.1511951	.1497945	.1487075	.1538507	.1549535	.1620509	.147418	.147132	.1468626	300	.1501049
1881.504	0	0	0	0	0	332	-1468	332	-1468	-1468	2632	25	10500	3	14	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	3	0	0	1	0	0	0	3	.1152104	.0384417	.0381304	.0380335	.0409053	.0413289	.0422087	.0422858	.038487	.0382505	.0381319	.0422374	.0423172	.0419572	.041518	.0386763	.038579	.038527	.0389576	.0390639	.0378546	.0377645	-1468	.0408929
2357.475	0	0	0	0	0	0	0	0	0	0	0	37	10800	7	4	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	2	1	0	0	0	0	0	1	6	.1283302	.0506931	.0514096	.0514093	.0509074	.0508714	.0497891	.0495349	.0506017	.0514003	.0514262	.0521545	.0526932	.0535035	.0530346	.0498208	.049683	.0497372	.0495455	.0486431	.0509939	.0511742	0	.0509088
6024.328	0	0	0	0	0	399	399	399	399	399	11078	43	23046	1	14	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	1	0	0	0	0	0	1	.2060434	.0688989	.0689117	.0689592	.0690106	.068473	.0682821	.0671893	.0692105	.0692035	.0691811	.0692141	.069954	.0700957	.0691393	.0655421	.065101	.0645089	.0641472	.0676978	.0674039	.0711584	399	.0690267
3979.125	0	0	0	0	0	399	-2861	399	-2861	-2861	-2861	29	17373	3	17	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	4	0	0	1	0	0	0	3	.1283302	.0498699	.0494159	.0493027	.0583982	.0598051	.0641793	.064744	.0499676	.0494837	.0492839	.0664821	.0661869	.0639717	.0631112	.0493132	.0480763	.0482775	.0473186	.0457725	.0532804	.0537942	-2861	.0583871
3988.48	17000	0	60000	0	60000	19999	16449	36999	33449	93449	93449	62	28200	3	12	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	5	3	2	0	0	1	0	0	0	3	.2696004	.0693979	.0698997	.0702183	.0704385	.0542106	.0562369	.0592211	.0721121	.0721377	.0720164	.0721381	.0531651	.0527445	.0703666	.0729818	.0713325	.0695752	.0686015	.063525	.06477	.0680904	33449	.0701998
3660.241	0	0	75000	70000	5000	0	-500	0	-500	4500	8604	33	25500	5	12	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	0	0	0	0	1	0	5	.273178	.1201867	.1199623	.1200008	.1200791	.1210403	.1206567	.1190843	.1198679	.1198254	.1198	.1198615	.1230744	.1232564	.1198839	.1435154	.1437501	.1444705	.1452766	.1454992	.144687	.155357	-500	.1199741
8165.294	0	0	140000	90000	50000	800	-2200	800	-2200	47800	54543	38	23937	3	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	3	3	0	0	1	0	0	0	3	.491887	.3375735	.3268094	.3261219	.326716	.3169827	.3346054	.3324766	.3425371	.3338766	.3326232	.3418972	.3239554	.3265211	.327526	.3376627	.3418944	.3386468	.3389237	.3359182	.3216883	.3434843	-2200	.3282571
4214.435	50000	0	250000	33000	217000	794	-12206	50794	37794	254794	254794	55	36117	2	12	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	5	4	2	0	1	0	0	0	0	2	.3524857	.1013249	.1007543	.098543	.0958462	.0966142	.0981439	.1350974	.1210555	.1219662	.1293583	.130343	.1223593	.1202847	.1303108	.0703316	.0382269	.0362712	.0458167	.0921877	.0901862	.0854849	37794	.0960258
3734.376	2160	0	190000	116000	74000	71349	71349	73509	73509	147509	147509	35	47760	5	12	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	2	5	2	0	0	0	0	1	0	5	.4624346	.1500442	.157389	.1566061	.1587438	.1598645	.1691975	.1305115	.1417168	.1320273	.1296208	.1170149	.119145	.0710166	.070788	.1641073	.167981	.1558214	.1520559	.1475752	.1364141	.1350705	73509	.1517801
4623.075	11400	0	130000	20000	110000	4100	4100	15500	15500	125500	257642	54	31008	2	14	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	4	4	3	0	1	0	0	0	0	2	.3524857	.1146736	.1145748	.1113088	.1113543	.1129086	.1147645	.1102202	.1128563	.1129735	.1117902	.1124111	.114487	.1147365	.1123858	.0697271	.036422	.0346651	.044681	.090901	.0884781	.0831162	15500	.112663
3994.617	0	0	0	0	0	33000	5500	33000	5500	5500	5500	39	72360	2	18	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	6	4	0	1	0	0	0	0	2	.5000061	.2535067	.2428253	.2463819	.2098618	.2093489	.2502459	.2251603	.253593	.2387799	.2357731	.209874	.2090046	.2454689	.2464414	.2526665	.2532502	.2497587	.2473749	.2443569	.2405877	.2259104	5500	.2101864
3849.634	0	0	230000	150000	80000	15500	15500	15500	15500	95500	95500	40	79536	5	18	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	3	7	4	0	0	0	0	1	0	5	.6849159	.3527616	.3478172	.3748472	.3826591	.4252294	.4164016	.3340368	.353034	.3472421	.3914662	.3801347	.3766341	.3806411	.235066	.3457841	.3516226	.39834	.4178937	.4855491	.4671782	.4611347	15500	.3818808
4179.66	4000	0	0	0	0	22559	20059	26559	24059	24059	112409	54	26142	1	18	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	4	3	4	1	0	0	0	0	0	1	.5117899	.248271	.2717176	.274114	.2591348	.2903449	.3099368	.269318	.2370578	.2660399	.2700609	.209304	.2157049	.2748762	.2771981	.2649209	.2791037	.2746615	.2745525	.3143574	.3026366	.2751631	24059	.2544439
4084.182	0	0	60000	0	60000	0	-928	0	-928	59072	59072	36	8316	3	11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	1	1	0	0	1	0	0	0	3	.036628	.0083745	.0054785	.0051899	.0087455	.0085832	.0085698	.0085015	.0079512	.0059488	.0057982	.0065187	.0063915	.0065085	.0063964	.0063787	.0037108	.0012562	2.19e-10	1.78e-09	1.62e-13	1.91e-07	-928	.0087289
4370.203	0	0	45000	0	45000	300	-2200	300	-2200	42800	42800	35	25215	2	12	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	0	1	0	0	0	0	2	.273178	.1222948	.1219874	.1219609	.1219795	.1257954	.1256227	.1233943	.1224717	.1224185	.1224242	.1224561	.1287926	.1289295	.1219611	.1178248	.1155533	.1130523	.1117726	.1192284	.1198903	.1051613	-2200	.1218762
4020.231	0	0	0	0	0	0	-4910	0	-4910	-4910	-4910	64	10890	1	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	2	2	1	0	0	0	0	0	1	.1152104	.0376508	.0361936	.0360153	.0478876	.0497422	.0574619	.0587179	.0378761	.0363313	.0360257	.0554262	.0540817	.0501207	.0503936	.0375934	.035213	.0354663	.0343086	.0330257	.0426749	.0432707	-4910	.0478652
2880.143	9000	0	90000	25000	65000	28500	24900	37500	33900	98900	233700	44	53697	3	18	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	3	6	4	0	0	1	0	0	0	3	.5336504	.1493196	.148914	.1570953	.1584953	.1571002	.1576325	.1972718	.148862	.1483149	.1532739	.15505	.1531387	.1543581	.1840332	.149924	.1549505	.1544749	.1269393	.1258926	.1353935	.1351954	33900	.1579484
2082.842	5000	0	70000	0	70000	5700	2700	10700	7700	77700	87100	32	21915	2	17	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	2	3	4	0	1	0	0	0	0	2	.4720998	.2199128	.2069798	.2080095	.2227054	.2192446	.1813164	.185503	.2252173	.2212447	.2230737	.2369995	.2355382	.2145986	.2144557	.2058188	.2110542	.2088981	.208871	.2395768	.2121396	.2141877	7700	.2287117
1441.619	12000	0	300000	150000	150000	17000	17000	29000	29000	179000	339000	36	95592	4	17	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	3	7	4	0	0	0	1	0	0	4	.5801663	.1228641	.1298071	.1380021	.1343324	.1573799	.1573671	.1207912	.1218789	.126278	.1327806	.1293598	.1417736	.1416428	.1305921	.1238688	.1080698	.1153153	.1037505	.1136401	.1336493	.135251	29000	.1324064
4267.303	0	0	0	0	0	0	0	0	0	0	0	34	1920	2	15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	3	0	1	0	0	0	0	2	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0049562	.003543	.0036207	.0037994	.0038236	.0036908	.0038975	0	.0037638
4564.51	0	0	0	0	0	2746	2746	2746	2746	2746	3246	52	41514	1	18	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	5	4	1	0	0	0	0	0	1	.3055234	.0780335	.0816266	.0817265	.0813068	.0811747	.0801731	.0771288	.0782062	.0801088	.0804669	.0809233	.0807011	.0766116	.0765785	.076085	.0756117	.0774804	.0784031	.0788383	.0837239	.0833598	2746	.0816595
4908.429	400	0	26000	22600	3400	2900	2650	3300	3050	6450	7450	40	21645	2	12	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	3	3	2	0	1	0	0	0	0	2	.2658667	.0720336	.0709966	.070944	.0710137	.0770275	.076026	.0751733	.0644415	.0643706	.0643811	.064419	.0694834	.0697723	.0711095	.0935564	.0948766	.0965351	.0981591	.0979308	.0969703	.105434	3050	.0705461
4161.397	0	0	0	0	0	0	0	0	0	0	500	36	8700	1	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	1	1	1	0	0	0	0	0	1	.0486785	.0149052	.0175521	.0174431	.0183072	.0183455	.0183488	.0182359	.0150709	.0166434	.0163796	.0162685	.0163424	.0162741	.0163746	.0155285	.0152674	.0153708	.0183487	.0184255	.0179153	.0186071	0	.0182946
3889.878	0	0	0	0	0	150	-4850	150	-4850	-4850	-107	34	21645	2	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	3	3	0	1	0	0	0	0	2	.5315681	.3834451	.3695881	.3683136	.3625207	.3538322	.39317	.3758576	.3899378	.3764183	.3733406	.3749174	.3463135	.3779573	.3786524	.3787254	.3771991	.3782232	.3781198	.3859641	.3830832	.3814723	-4850	.3627742
